V_Volt,I_mA,R_kOhm,G_uS
0.0,0.0,980.035,1.0203717214181127
0.0033444816053511705,3.4126144529033865e-06,980.035,1.0203717214181127
0.006688963210702341,6.825228905806773e-06,980.035,1.0203717214181127
0.010033444816053512,1.023784335871016e-05,980.035,1.0203717214181127
0.013377926421404682,1.3650457811613546e-05,980.035,1.0203717214181127
0.016722408026755852,1.7063072264516934e-05,980.035,1.0203717214181127
0.020066889632107024,2.047568671742032e-05,980.035,1.0203717214181127
0.023411371237458192,2.3888301170323705e-05,980.035,1.0203717214181127
0.026755852842809364,2.7300915623227092e-05,980.035,1.0203717214181127
0.030100334448160536,3.071353007613048e-05,980.035,1.0203717214181127
0.033444816053511704,3.412614452903387e-05,980.035,1.0203717214181127
0.03678929765886287,3.753875898193725e-05,980.035,1.0203717214181127
0.04013377926421405,4.095137343484064e-05,980.035,1.0203717214181127
0.043478260869565216,4.436398788774402e-05,980.035,1.0203717214181127
0.046822742474916385,4.777660234064741e-05,980.035,1.0203717214181127
0.05016722408026756,5.1189216793550804e-05,980.035,1.0203717214181127
0.05351170568561873,5.4601831246454185e-05,980.035,1.0203717214181127
0.056856187290969896,5.801444569935757e-05,980.035,1.0203717214181127
0.06020066889632107,6.142706015226096e-05,980.035,1.0203717214181127
0.06354515050167224,6.483967460516434e-05,980.035,1.0203717214181127
0.06688963210702341,6.825228905806773e-05,980.035,1.0203717214181127
0.07023411371237458,7.166490351097111e-05,980.035,1.0203717214181127
0.07357859531772575,7.50775179638745e-05,980.035,1.0203717214181127
0.07692307692307693,7.84901324167779e-05,980.035,1.0203717214181127
0.0802675585284281,8.190274686968128e-05,980.035,1.0203717214181127
0.08361204013377926,8.531536132258466e-05,980.035,1.0203717214181127
0.08695652173913043,8.872797577548804e-05,980.035,1.0203717214181127
0.0903010033444816,9.214059022839144e-05,980.035,1.0203717214181127
0.09364548494983277,9.555320468129482e-05,980.035,1.0203717214181127
0.09698996655518395,9.896581913419821e-05,980.035,1.0203717214181127
0.10033444816053512,0.00010237843358710161,980.035,1.0203717214181127
0.10367892976588629,0.00010579104804000499,980.035,1.0203717214181127
0.10702341137123746,0.00010920366249290837,980.035,1.0203717214181127
0.11036789297658862,0.00011261627694581176,980.035,1.0203717214181127
0.11371237458193979,0.00011602889139871514,980.035,1.0203717214181127
0.11705685618729096,0.00011944150585161851,980.035,1.0203717214181127
0.12040133779264214,0.00012285412030452192,980.035,1.0203717214181127
0.12374581939799331,0.0001262667347574253,980.035,1.0203717214181127
0.12709030100334448,0.00012967934921032868,980.035,1.0203717214181127
0.13043478260869565,0.0001330919636632321,980.035,1.0203717214181127
0.13377926421404682,0.00013650457811613547,980.035,1.0203717214181127
0.13712374581939799,0.00013991719256903885,980.035,1.0203717214181127
0.14046822742474915,0.00014332980702194223,980.035,1.0203717214181127
0.14381270903010032,0.0001467424214748456,980.035,1.0203717214181127
0.1471571906354515,0.000150155035927749,980.035,1.0203717214181127
0.1505016722408027,0.00015356765038065243,980.035,1.0203717214181127
0.15384615384615385,0.0001569802648335558,980.035,1.0203717214181127
0.15719063545150502,0.00016039287928645916,980.035,1.0203717214181127
0.1605351170568562,0.00016380549373936257,980.035,1.0203717214181127
0.16387959866220736,0.00016721810819226595,980.035,1.0203717214181127
0.16722408026755853,0.00017063072264516933,980.035,1.0203717214181127
0.1705685618729097,0.00017404333709807274,980.035,1.0203717214181127
0.17391304347826086,0.0001774559515509761,980.035,1.0203717214181127
0.17725752508361203,0.00018086856600387947,980.035,1.0203717214181127
0.1806020066889632,0.00018428118045678288,980.035,1.0203717214181127
0.18394648829431437,0.00018769379490968626,980.035,1.0203717214181127
0.18729096989966554,0.00019110640936258964,980.035,1.0203717214181127
0.1906354515050167,0.00019451902381549302,980.035,1.0203717214181127
0.1939799331103679,0.00019793163826839643,980.035,1.0203717214181127
0.19732441471571907,0.0002013442527212998,980.035,1.0203717214181127
0.20066889632107024,0.00020475686717420322,980.035,1.0203717214181127
0.2040133779264214,0.0002081694816271066,980.035,1.0203717214181127
0.20735785953177258,0.00021158209608000998,980.035,1.0203717214181127
0.21070234113712374,0.00021499471053291336,980.035,1.0203717214181127
0.2140468227424749,0.00021840732498581674,980.035,1.0203717214181127
0.21739130434782608,0.00022181993943872015,980.035,1.0203717214181127
0.22073578595317725,0.00022523255389162353,980.035,1.0203717214181127
0.22408026755852842,0.00022864516834452688,980.035,1.0203717214181127
0.22742474916387959,0.0002320577827974303,980.035,1.0203717214181127
0.23076923076923075,0.00023547039725033367,980.035,1.0203717214181127
0.23411371237458192,0.00023888301170323702,980.035,1.0203717214181127
0.23745819397993312,0.00024229562615614048,980.035,1.0203717214181127
0.2408026755852843,0.00024570824060904384,980.035,1.0203717214181127
0.24414715719063546,0.00024912085506194727,980.035,1.0203717214181127
0.24749163879598662,0.0002525334695148506,980.035,1.0203717214181127
0.2508361204013378,0.000255946083967754,980.035,1.0203717214181127
0.25418060200668896,0.00025935869842065736,980.035,1.0203717214181127
0.25752508361204013,0.00026277131287356074,980.035,1.0203717214181127
0.2608695652173913,0.0002661839273264642,980.035,1.0203717214181127
0.26421404682274247,0.00026959654177936756,980.035,1.0203717214181127
0.26755852842809363,0.00027300915623227094,980.035,1.0203717214181127
