V_Volt,I_mA,R_kOhm,G_uS
-0.3867663582721459,-0.027095292615829405,14.274300844649014,70.0559705784027
-0.40122159007863345,-0.028107119604110987,14.274731659801606,70.0538562708014
-0.41557757851311233,-0.02911190053973519,14.275178563003312,70.05166314288212
-0.4298307725784882,-0.030109384178507944,14.275641442221891,70.04939175919495
-0.4439776467041641,-0.031099321178429704,14.276120181430333,70.0470427042741
-0.4580147016181003,-0.03208146416397445,14.276614660637067,70.04461658247045
-0.47193846521237237,-0.03305556778978019,14.277124755917276,70.04211401777809
-0.4857454934020049,-0.034021388803732414,14.277650339445133,70.03953565365592
-0.49943237097687637,-0.03497868610942278,14.27819127952711,70.03688215284365
-0.5129957124464847,-0.03592722082796542,14.278747440636252,70.0341541971724
-0.5264321628773558,-0.036866756359152895,14.279318683447416,70.03135248737041
-0.5397383987228966,-0.037797058441935,14.279904864873528,70.02847774286322
-0.552911128645486,-0.03871789521420366,14.280505838102753,70.02553070156901
-0.5659470943305949,-0.039629037271866806,14.281121452636661,70.02251211968891
-0.578843071292743,-0.04053025772719566,14.281751554329283,70.01942277149234
-0.5915958696730813,-0.04142133226642843,14.282395985427145,70.01626344909754
-0.6042023350284174,-0.04230203920661607,14.28305458461018,70.01303496224735
-0.616659349111473,-0.043172159551693345,14.283727187033566,70.00973813808042
-0.6289638306421949,-0.04403147704776123,14.28441362437044,70.00637382089761
-0.6411127360699156,-0.04487977823756534,14.285113724855497,70.00294287192422
-0.6531030603261881,-0.04571685251415621,14.285827313329476,69.99944616906745
-0.664931837568097,-0.04654249217371748,14.28655421128445,69.99588460666988
-0.6765961419118672,-0.047356492467547744,14.28729423691001,69.99225909525858
-0.6880930881565926,-0.0481586516531836,14.288047205140247,69.98857056128996
-0.6994198324978993,-0.04894877104465014,14.288812927701532,69.98481994689098
-0.7105735732313665,-0.04972665506182618,14.289591213161144,69.98100820959593
-0.7215515514455395,-0.05049211127891266,14.290381866976626,69.97713632207976
-0.7323510517043534,-0.05124495047199133,14.29118469154596,69.97320527188738
-0.7429694027188045,-0.05198498666566271,14.291999486258465,69.96921606115957
-0.7534039780077006,-0.05271203717875181,14.292826047546448,69.96516970635511
-0.7636521965473319,-0.05342592266907108,14.293664168937593,69.96106723796962
-0.7737115234098928,-0.05412646717722948,14.29451364110803,69.95690970025096
-0.7835794703905042,-0.054813498169477955,14.295374251936146,69.9526981509114
-0.7932535966226784,-0.055486846579581445,14.296245786557042,69.9484336608366
-0.8027315091820766,-0.056146346849708234,14.297128027417655,69.94411731379172
-0.8120108636784037,-0.056791836970326776,14.298020754332565,69.93975020612427
-0.8210893648352996,-0.05742315851910234,14.298923744540396,69.93533344646441
-0.8299647670580873,-0.05804015669878498,14.29983677276085,69.9308681554224
