t_ms,V_ltp_V,I_ltp_uA,R_ltp_kOhm,G_ltp_uS,V_ltd_V,I_ltd_uA,R_ltd_kOhm,G_ltd_uS
11.600000000000001,0.0,0.0,14.341428654054274,69.72806016207481,0.0,0.0,14.478251798271064,69.06911234403425
11.700000000000001,0.0,0.0,14.341428654054274,69.72806016207481,0.0,0.0,14.478251798271064,69.06911234403425
11.799999999999999,0.0,0.0,14.341428654054274,69.72806016207481,0.0,0.0,14.478251798271064,69.06911234403425
11.9,0.0,0.0,14.341428654054274,69.72806016207481,0.0,0.0,14.478251798271064,69.06911234403425
12.0,1.0,69.72806016207481,14.341428654054274,69.72806016207481,-1.0,-69.06911234403425,14.478251798271064,69.06911234403425
12.100000000000001,1.0,69.73345096492059,14.340319977897696,69.73345096492059,-1.0,-69.06387373717229,14.479349997157334,69.06387373717229
12.200000000000001,1.0,69.73884301824572,14.339211216027353,69.73884301824572,-1.0,-69.05863632213973,14.480448112749755,69.05863632213973
12.3,1.0,69.74423632253374,14.338102368423366,69.74423632253374,-1.0,-69.05340009848474,14.481546145067275,69.05340009848474
12.400000000000002,1.0,69.74963087826843,14.336993435065837,69.74963087826843,-1.0,-69.04816506575568,14.482644094128842,69.04816506575568
12.5,0.0,0.0,14.335884415934872,69.75502668593383,0.0,0.0,14.483741959953386,69.04293122350118
12.6,0.0,0.0,14.335884415934872,69.75502668593383,0.0,0.0,14.483741959953386,69.04293122350118
12.700000000000001,0.0,0.0,14.335884415934872,69.75502668593383,0.0,0.0,14.483741959953386,69.04293122350118
12.8,0.0,0.0,14.335884415934872,69.75502668593383,0.0,0.0,14.483741959953386,69.04293122350118
12.9,0.0,0.0,14.335884415934872,69.75502668593383,0.0,0.0,14.483741959953386,69.04293122350118
13.000000000000002,1.0,69.75502668593383,14.335884415934872,69.75502668593383,-1.0,-69.04293122350118,14.483741959953386,69.04293122350118
13.100000000000001,1.0,69.76042374601423,14.334775311010565,69.76042374601423,-1.0,-69.03769857127011,14.484839742559842,69.03769857127011
13.2,1.0,69.76582205899417,14.333666120273005,69.76582205899417,-1.0,-69.03246710861156,14.485937441967124,69.03246710861156
13.3,1.0,69.77122162535854,14.332556843702266,69.77122162535854,-1.0,-69.02723683507485,14.48703505819415,69.02723683507485
13.4,1.0,69.77662244559237,14.331447481278422,69.77662244559237,-1.0,-69.0220077502096,14.488132591259827,69.0220077502096
13.5,1.0,69.782024520181,14.330338032981537,69.782024520181,-1.0,-69.01677985356558,14.489230041183056,69.01677985356558
13.600000000000001,0.0,0.0,14.329228498791666,69.78742784961008,0.0,0.0,14.49032740798273,69.01155314469288
13.700000000000001,0.0,0.0,14.329228498791666,69.78742784961008,0.0,0.0,14.49032740798273,69.01155314469288
13.8,0.0,0.0,14.329228498791666,69.78742784961008,0.0,0.0,14.49032740798273,69.01155314469288
13.9,0.0,0.0,14.329228498791666,69.78742784961008,0.0,0.0,14.49032740798273,69.01155314469288
14.0,1.0,69.78742784961008,14.329228498791666,69.78742784961008,-1.0,-69.01155314469288,14.49032740798273,69.01155314469288
14.100000000000001,1.0,69.79283243436547,14.32811887868886,69.79283243436547,-1.0,-69.0063276231418,14.491424691677729,69.0063276231418
14.200000000000001,1.0,69.79823827493333,14.327009172653153,69.79823827493333,-1.0,-69.00110328846286,14.492521892286938,69.00110328846286
14.3,1.0,69.80364537180003,14.325899380664579,69.80364537180003,-1.0,-68.99588014020681,14.493619009829224,68.99588014020681
14.400000000000002,1.0,69.80905372545226,14.324789502703169,69.80905372545226,-1.0,-68.99065817792469,14.494716044323452,68.99065817792469
14.5,0.0,0.0,14.323679538748936,69.81446333637693,0.0,0.0,14.495812995788482,68.98543740116774
14.6,0.0,0.0,14.323679538748936,69.81446333637693,0.0,0.0,14.495812995788482,68.98543740116774
14.700000000000001,0.0,0.0,14.323679538748936,69.81446333637693,0.0,0.0,14.495812995788482,68.98543740116774
14.8,0.0,0.0,14.323679538748936,69.81446333637693,0.0,0.0,14.495812995788482,68.98543740116774
14.9,0.0,0.0,14.323679538748936,69.81446333637693,0.0,0.0,14.495812995788482,68.98543740116774
15.000000000000002,1.0,69.81446333637693,14.323679538748936,69.81446333637693,-1.0,-68.98543740116774,14.495812995788482,68.98543740116774
15.100000000000001,1.0,69.81987420506127,14.322569488781886,69.81987420506127,-1.0,-68.98021780948743,14.49690986424316,68.98021780948743
15.2,1.0,69.82528633199271,14.321459352782025,69.82528633199271,-1.0,-68.97499940243549,14.498006649706333,68.97499940243549
15.3,1.0,69.83069971765899,14.320349130729346,69.83069971765899,-1.0,-68.9697821795639,14.49910335219683,68.9697821795639
15.4,1.0,69.83611436254809,14.319238822603836,69.83611436254809,-1.0,-68.96456614042481,14.500199971733485,68.96456614042481
15.5,1.0,69.84153026714827,14.31812842838547,69.84153026714827,-1.0,-68.9593512845707,14.501296508335118,68.9593512845707
15.600000000000001,0.0,0.0,14.317017948054223,69.84694743194805,0.0,0.0,14.502392962020544,68.95413761155422
15.700000000000003,0.0,0.0,14.317017948054223,69.84694743194805,0.0,0.0,14.502392962020544,68.95413761155422
15.8,0.0,0.0,14.317017948054223,69.84694743194805,0.0,0.0,14.502392962020544,68.95413761155422
15.9,0.0,0.0,14.317017948054223,69.84694743194805,0.0,0.0,14.502392962020544,68.95413761155422
16.0,1.0,69.84694743194805,14.317017948054223,69.84694743194805,-1.0,-68.95413761155422,14.502392962020544,68.95413761155422
16.1,1.0,69.85236585743621,14.315907381590053,69.85236585743621,-1.0,-68.94892512092828,14.503489332808567,68.94892512092828
16.2,1.0,69.85778554410177,14.314796728972922,69.85778554410177,-1.0,-68.94371381224603,14.50458562071799,68.94371381224603
16.3,1.0,69.86320649243409,14.313685990182773,69.86320649243409,-1.0,-68.93850368506084,14.505681825767605,68.93850368506084
16.400000000000002,1.0,69.86862870292276,14.31257516519954,69.86862870292276,-1.0,-68.93329473892632,14.506777947976195,68.93329473892632
16.5,0.0,0.0,14.311464254003164,69.87405217605759,0.0,0.0,14.507873987362546,68.92808697339635
16.6,0.0,0.0,14.311464254003164,69.87405217605759,0.0,0.0,14.507873987362546,68.92808697339635
16.7,0.0,0.0,14.311464254003164,69.87405217605759,0.0,0.0,14.507873987362546,68.92808697339635
16.8,0.0,0.0,14.311464254003164,69.87405217605759,0.0,0.0,14.507873987362546,68.92808697339635
16.900000000000002,0.0,0.0,14.311464254003164,69.87405217605759,0.0,0.0,14.507873987362546,68.92808697339635
17.0,1.0,69.87405217605759,14.311464254003164,69.87405217605759,-1.0,-68.92808697339635,14.507873987362546,68.92808697339635
17.1,1.0,69.8794769123287,14.310353256573563,69.8794769123287,-1.0,-68.92288038802499,14.508969943945422,68.92288038802499
17.2,1.0,69.88490291222645,14.30924217289066,69.88490291222645,-1.0,-68.91767498236658,14.510065817743591,68.91767498236658
17.3,1.0,69.89033017624153,14.308131002934354,69.89033017624153,-1.0,-68.91247075597568,14.511161608775812,68.91247075597568
17.400000000000002,1.0,69.89575870486483,14.307019746684553,69.89575870486483,-1.0,-68.90726770840706,14.512257317060833,68.90726770840706
17.5,0.0,0.0,14.305908404121144,69.90118849858756,0.0,0.0,14.513352942617395,68.9020658392158
17.6,0.0,0.0,14.305908404121144,69.90118849858756,0.0,0.0,14.513352942617395,68.9020658392158
17.7,0.0,0.0,14.305908404121144,69.90118849858756,0.0,0.0,14.513352942617395,68.9020658392158
17.8,0.0,0.0,14.305908404121144,69.90118849858756,0.0,0.0,14.513352942617395,68.9020658392158
17.9,0.0,0.0,14.305908404121144,69.90118849858756,0.0,0.0,14.513352942617395,68.9020658392158
18.000000000000004,1.0,69.90118849858756,14.305908404121144,69.90118849858756,-1.0,-68.9020658392158,14.513352942617395,68.9020658392158
18.1,1.0,69.90661955790112,14.304796975224015,69.90661955790112,-1.0,-68.89686514795712,14.514448485464237,68.89686514795712
18.2,1.0,69.91205188329724,14.303685459973046,69.91205188329724,-1.0,-68.89166563418654,14.515543945620092,68.89166563418654
18.3,1.0,69.91748547526791,14.3025738583481,69.91748547526791,-1.0,-68.88646729745977,14.516639323103675,68.88646729745977
18.4,1.0,69.92292033430539,14.301462170329044,69.92292033430539,-1.0,-68.88127013733283,14.517734617933703,68.88127013733283
18.500000000000004,0.0,0.0,14.300350395895732,69.92835646090217,0.0,0.0,14.518829830128889,68.8760741533619
18.6,0.0,0.0,14.300350395895732,69.92835646090217,0.0,0.0,14.518829830128889,68.8760741533619
18.700000000000003,0.0,0.0,14.300350395895732,69.92835646090217,0.0,0.0,14.518829830128889,68.8760741533619
18.8,0.0,0.0,14.300350395895732,69.92835646090217,0.0,0.0,14.518829830128889,68.8760741533619
18.9,0.0,0.0,14.300350395895732,69.92835646090217,0.0,0.0,14.518829830128889,68.8760741533619
19.0,0.0,0.0,14.300350395895732,69.92835646090217,0.0,0.0,14.518829830128889,68.8760741533619
19.1,1.0,69.92835646090217,14.300350395895732,69.92835646090217,-1.0,-68.8760741533619,14.518829830128889,68.8760741533619
19.200000000000003,1.0,69.93379385555104,14.299238535028001,69.93379385555104,-1.0,-68.87087934510342,14.519924959707925,68.87087934510342
19.3,1.0,69.93923251874507,14.298126587705699,69.93923251874507,-1.0,-68.86568571211403,14.521020006689515,68.86568571211403
19.400000000000002,1.0,69.94467245097758,14.297014553908651,69.94467245097758,-1.0,-68.8604932539507,14.522114971092334,68.8604932539507
19.5,1.0,69.95011365274216,14.29590243361668,69.95011365274216,-1.0,-68.8553019701705,14.523209852935075,68.8553019701705
19.599999999999998,0.0,0.0,14.294790226809601,69.95555612453266,0.0,0.0,14.524304652236399,68.85011186033086
19.700000000000003,0.0,0.0,14.294790226809601,69.95555612453266,0.0,0.0,14.524304652236399,68.85011186033086
19.8,0.0,0.0,14.294790226809601,69.95555612453266,0.0,0.0,14.524304652236399,68.85011186033086
19.900000000000002,0.0,0.0,14.294790226809601,69.95555612453266,0.0,0.0,14.524304652236399,68.85011186033086
20.0,1.0,69.95555612453266,14.294790226809601,69.95555612453266,-1.0,-68.85011186033086,14.524304652236399,68.85011186033086
20.1,1.0,69.9609998668432,14.293677933467222,69.9609998668432,-1.0,-68.84492292398937,14.525399369014979,68.84492292398937
